5.21338e+07	4682.45	0.609739
5.25236e+07	4582.92	0.608428
5.29161e+07	4484.85	0.607122
5.33112e+07	4388.21	0.60581
5.37092e+07	4293	0.604483
5.411e+07	4199.17	0.603156
5.45138e+07	4106.73	0.601827
5.49207e+07	4015.66	0.600485
5.53308e+07	3925.93	0.599142
5.57441e+07	3837.54	0.597791
5.61607e+07	3750.47	0.596427
5.65808e+07	3664.69	0.595057
5.70044e+07	3580.2	0.593684
5.74317e+07	3496.99	0.592297
5.78627e+07	3415.03	0.590901
5.82976e+07	3334.33	0.58949
5.87366e+07	3254.84	0.588075
5.91796e+07	3176.58	0.586645
5.96268e+07	3099.52	0.585208
6.00785e+07	3023.66	0.583757
6.05346e+07	2948.99	0.582293
6.09953e+07	2875.48	0.580823
6.14608e+07	2803.13	0.579344
6.19313e+07	2731.93	0.577861
6.24067e+07	2661.84	0.57638
6.28875e+07	2592.86	0.574904
6.33736e+07	2524.96	0.573429
6.38653e+07	2458.11	0.571961
6.41558e+07	2405.61	0.57098
6.44584e+07	2367.57	0.569725
6.48675e+07	2313.3	0.572704
6.53786e+07	2256.87	0.570755
6.58958e+07	2195.58	0.568553
6.64192e+07	2135.36	0.566297
6.69491e+07	2076.19	0.563984
6.74856e+07	2018.09	0.56161
6.80289e+07	1961.03	0.559175
6.85793e+07	1905	0.556676
6.9137e+07	1850.01	0.554112
6.97022e+07	1796.03	0.551483
7.02751e+07	1743.06	0.548787
7.08561e+07	1691.09	0.546025
7.12487e+07	1645.15	0.545951
7.16707e+07	1513.53	0.595134
7.2112e+07	1429.74	0.619426
7.27823e+07	1390.55	0.617002
7.34627e+07	1344.69	0.614051
7.41535e+07	1299.82	0.611078
7.48551e+07	1256.14	0.608045
7.55677e+07	1213.53	0.604965
7.62917e+07	1172.03	0.601827
7.70273e+07	1131.55	0.598654
7.77749e+07	1092.18	0.595415
7.85349e+07	1053.78	0.59215
7.93076e+07	1016.43	0.588831
8.00935e+07	979.979	0.585508
8.08928e+07	944.543	0.582131
8.1706e+07	910.087	0.578715
8.25337e+07	876.426	0.57531
8.33764e+07	843.576	0.571926
8.42344e+07	811.777	0.56845
8.51082e+07	780.861	0.564943
8.59984e+07	750.808	0.561403
8.69054e+07	721.603	0.557829
8.78299e+07	693.219	0.554223
8.87724e+07	665.667	0.550576
8.97336e+07	638.909	0.546891
9.0714e+07	612.932	0.543167
9.17144e+07	587.711	0.539406
9.27355e+07	563.248	0.535594
9.37781e+07	539.499	0.531747
9.4843e+07	516.481	0.527843
9.5931e+07	494.155	0.523895
9.7043e+07	472.525	0.519887
9.818e+07	451.568	0.515822
9.93429e+07	431.293	0.51168
1.00533e+08	411.667	0.507471
1.0175e+08	392.683	0.503187
1.02998e+08	374.279	0.498965
1.04275e+08	356.578	0.494473
1.05584e+08	339.489	0.489882
1.06925e+08	323.002	0.485185
1.083e+08	307.11	0.480375
1.09711e+08	291.801	0.475445
1.11159e+08	277.062	0.470392
1.12645e+08	262.882	0.465208
1.14171e+08	249.248	0.459888
1.15739e+08	236.145	0.454427
1.1735e+08	223.562	0.448819
1.19006e+08	211.49	0.443049
1.20709e+08	199.922	0.437095
1.22461e+08	188.854	0.430929
1.24264e+08	178.274	0.424529
1.2612e+08	168.168	0.417888
1.28308e+08	138.157	0.43354
1.30557e+08	129.869	0.426792
1.32866e+08	122.086	0.419829
1.35238e+08	114.78	0.412606
1.37672e+08	107.924	0.405117
1.4017e+08	101.488	0.397375
1.42732e+08	95.4364	0.389413
1.45359e+08	89.7294	0.381284
1.48054e+08	84.327	0.373056
1.5082e+08	79.1898	0.364804
1.53662e+08	74.2801	0.356612
1.55084e+08	70.7498	0.350662
1.56613e+08	61.5458	0.364842
1.57893e+08	55.7021	0.371761
1.58813e+08	47.7059	0.384424
1.60857e+08	42.8304	0.388564
1.65372e+08	40.7173	0.382554
1.69942e+08	38.08	0.374539
1.74563e+08	35.6747	0.366752
1.79234e+08	33.4647	0.359218
1.83955e+08	31.4221	0.351795
1.88733e+08	29.486	0.344869
1.93568e+08	27.6868	0.33824
1.98462e+08	26.0116	0.331888
2.03416e+08	24.4583	0.325781
2.08423e+08	23.0392	0.319837
2.13484e+08	21.7181	0.314112
2.18602e+08	20.4786	0.308618
2.23776e+08	19.323	0.303316
2.29007e+08	18.2483	0.298186
2.34291e+08	17.2491	0.293213
2.3963e+08	16.3195	0.288391
2.4502e+08	15.454	0.283711
2.50461e+08	14.6473	0.279168
2.55953e+08	13.8947	0.274757
2.61492e+08	13.1918	0.270472
2.67079e+08	12.5347	0.266307
2.72713e+08	11.9199	0.262259
2.78392e+08	11.3439	0.258322
2.84116e+08	10.8038	0.254492
2.89884e+08	10.2969	0.250765
2.95694e+08	9.82058	0.247136
3.01547e+08	9.37263	0.243603
3.07441e+08	8.95095	0.24016
3.13377e+08	8.55362	0.236804
3.19353e+08	8.1789	0.233532
3.25368e+08	7.82519	0.23034
3.31423e+08	7.49101	0.227226
3.37518e+08	7.17504	0.224186
3.43651e+08	6.87601	0.221218
3.49822e+08	6.59284	0.218318
3.56032e+08	6.32443	0.215484
3.6228e+08	6.06984	0.212713
3.68565e+08	5.82817	0.210004
3.74889e+08	5.59861	0.207353
3.81249e+08	5.3804	0.204759
3.87648e+08	5.17285	0.202219
3.94083e+08	4.97529	0.199731
4.00556e+08	4.78713	0.197294
4.07067e+08	4.6078	0.194906
4.13615e+08	4.4368	0.192564
4.202e+08	4.27364	0.190268
4.26824e+08	4.11787	0.188015
4.33484e+08	3.96907	0.185805
4.40183e+08	3.82686	0.183635
4.4692e+08	3.69087	0.181504
4.53695e+08	3.56075	0.179411
4.60508e+08	3.43621	0.177354
4.6736e+08	3.31693	0.175333
4.74251e+08	3.20264	0.173346
4.81181e+08	3.09309	0.171391
4.88151e+08	2.98807	0.169468
4.9516e+08	2.88731	0.167576
5.02209e+08	2.79059	0.165714
5.09298e+08	2.69771	0.163881
5.14046e+08	2.62321	0.162376
5.18884e+08	2.52712	0.159987
5.24473e+08	2.14416	0.163816
5.32864e+08	2.08588	0.162355
5.41264e+08	2.0191	0.160641
5.49672e+08	1.95539	0.158966
5.58088e+08	1.89456	0.157329
5.66513e+08	1.83641	0.155728
5.74946e+08	1.7808	0.154163
5.83388e+08	1.72757	0.152632
5.91838e+08	1.67659	0.151133
6.00297e+08	1.62772	0.149666
6.08764e+08	1.58084	0.148229
6.17246e+08	1.53477	0.146843
6.25746e+08	1.48987	0.145501
6.34265e+08	1.4468	0.144185
6.42801e+08	1.4055	0.142893
6.51355e+08	1.36588	0.141626
6.59925e+08	1.32788	0.140381
6.68511e+08	1.29141	0.139157
6.77112e+08	1.25639	0.137955
6.85728e+08	1.22275	0.136773
6.94358e+08	1.19041	0.135612
7.03002e+08	1.15931	0.134469
7.11659e+08	1.12939	0.133346
7.2033e+08	1.10058	0.132241
7.29012e+08	1.07283	0.131153
7.37707e+08	1.04609	0.130084
7.46414e+08	1.0203	0.129031
7.55133e+08	0.995432	0.127994
7.63863e+08	0.971432	0.126974
7.72604e+08	0.948261	0.125969
7.81355e+08	0.925881	0.124979
7.90118e+08	0.904256	0.124004
7.98891e+08	0.883353	0.123044
8.07674e+08	0.863139	0.122097
8.16468e+08	0.843585	0.121164
8.25271e+08	0.824659	0.120245
8.34084e+08	0.806335	0.119339
8.42907e+08	0.788585	0.118445
8.5174e+08	0.771386	0.117564
8.60583e+08	0.754715	0.116695
8.69435e+08	0.738548	0.115838
8.78297e+08	0.722866	0.114992
8.87168e+08	0.707648	0.114158
8.9605e+08	0.692876	0.113335
9.0494e+08	0.678531	0.112522
9.13841e+08	0.664597	0.111721
9.22751e+08	0.651058	0.110929
9.31671e+08	0.637898	0.110147
9.40601e+08	0.625102	0.109376
9.49541e+08	0.612657	0.108614
9.58491e+08	0.60055	0.107861
9.6745e+08	0.588767	0.107118
9.76421e+08	0.577298	0.106383
9.85401e+08	0.566129	0.105658
9.94392e+08	0.555252	0.104941
1.00339e+09	0.544654	0.104233
1.01241e+09	0.534327	0.103532
1.02143e+09	0.524261	0.10284
1.03046e+09	0.514447	0.102156
1.03951e+09	0.504877	0.10148
1.04856e+09	0.495541	0.100811
1.05763e+09	0.486433	0.10015
1.06671e+09	0.477544	0.0994956
1.0758e+09	0.468867	0.0988487
1.08491e+09	0.460394	0.0982088
1.09402e+09	0.452121	0.0975757
1.10315e+09	0.444039	0.0969494
1.11229e+09	0.436144	0.0963297
1.12145e+09	0.428428	0.0957164
1.13061e+09	0.420888	0.0951095
1.13979e+09	0.413516	0.0945087
1.14899e+09	0.406308	0.0939141
1.15819e+09	0.399259	0.0933254
1.16741e+09	0.392365	0.0927426
1.17665e+09	0.38562	0.0921655
1.1859e+09	0.37902	0.091594
1.19516e+09	0.372561	0.0910281
1.20444e+09	0.366239	0.0904675
1.21373e+09	0.36005	0.0899123
1.22304e+09	0.35399	0.0893623
1.23237e+09	0.348055	0.0888174
1.24171e+09	0.342243	0.0882775
1.25107e+09	0.336549	0.0877425
1.26044e+09	0.33097	0.0872124
1.26983e+09	0.325504	0.086687
1.27923e+09	0.320147	0.0861662
1.28866e+09	0.314896	0.08565
1.2981e+09	0.309748	0.0851383
1.30756e+09	0.304701	0.084631
1.31703e+09	0.299752	0.084128
1.32653e+09	0.294899	0.0836293
1.33604e+09	0.290138	0.0831347
1.34557e+09	0.285469	0.0826442
1.35513e+09	0.280887	0.0821577
1.3647e+09	0.276392	0.0816752
1.37429e+09	0.27198	0.0811965
1.3839e+09	0.267651	0.0807217
1.39353e+09	0.263401	0.0802505
1.40318e+09	0.259229	0.0797831
1.41285e+09	0.255133	0.0793192
1.42254e+09	0.251111	0.0788589
1.43225e+09	0.247161	0.0784021
1.44199e+09	0.243282	0.0779487
1.45175e+09	0.239472	0.0774986
1.46153e+09	0.235729	0.0770519
1.47133e+09	0.232052	0.0766084
1.48116e+09	0.228439	0.0761681
1.49101e+09	0.224889	0.0757309
1.50088e+09	0.2214	0.0752968
1.51078e+09	0.217971	0.0748657
1.5207e+09	0.214601	0.0744376
1.53065e+09	0.211288	0.0740125
1.54062e+09	0.208031	0.0735901
1.55062e+09	0.204828	0.0731707
1.56064e+09	0.201679	0.072754
1.57069e+09	0.198582	0.07234
1.58077e+09	0.195537	0.0719287
1.59087e+09	0.192542	0.0715201
1.601e+09	0.189595	0.071114
1.6112e+09	0.186691	0.0707097
1.62146e+09	0.183823	0.0703064
1.6318e+09	0.180991	0.0699039
1.6422e+09	0.178193	0.0695024
1.65268e+09	0.17543	0.0691018
1.66323e+09	0.172702	0.0687021
1.67385e+09	0.170006	0.0683031
1.68455e+09	0.167344	0.067905
1.69532e+09	0.164715	0.0675077
1.70617e+09	0.162117	0.0671112
1.7171e+09	0.159552	0.0667154
1.7281e+09	0.157017	0.0663203
1.73919e+09	0.154514	0.0659259
1.75036e+09	0.15204	0.0655322
1.76161e+09	0.149597	0.0651392
1.77295e+09	0.147183	0.0647467
1.78437e+09	0.144799	0.0643549
1.79587e+09	0.142443	0.0639637
1.80747e+09	0.140116	0.063573
1.81916e+09	0.137817	0.0631829
1.83094e+09	0.135545	0.0627932
1.84281e+09	0.133301	0.0624041
1.85477e+09	0.131083	0.0620154
1.86683e+09	0.128893	0.0616271
1.87899e+09	0.126728	0.0612393
1.89125e+09	0.124589	0.0608519
1.90361e+09	0.122476	0.0604648
1.91607e+09	0.120388	0.0600781
1.92863e+09	0.118325	0.0596916
1.94131e+09	0.116287	0.0593055
1.95409e+09	0.114273	0.0589197
1.96698e+09	0.112283	0.0585341
1.97998e+09	0.110317	0.0581487
1.9931e+09	0.108374	0.0577635
2.00633e+09	0.106454	0.0573784
2.01968e+09	0.104558	0.0569935
2.03316e+09	0.102683	0.0566088
2.04675e+09	0.100831	0.0562241
2.06048e+09	0.0990015	0.0558395
2.07433e+09	0.0971934	0.0554549
2.08831e+09	0.0954069	0.0550703
2.10242e+09	0.0936417	0.0546857
2.11667e+09	0.0918975	0.054301
2.13105e+09	0.0901741	0.0539163
2.14558e+09	0.0884713	0.0535315
2.16026e+09	0.0867888	0.0531465
2.17508e+09	0.0851265	0.0527614
2.19005e+09	0.083484	0.052376
2.20517e+09	0.0818613	0.0519905
2.22038e+09	0.0802615	0.0516055
2.23568e+09	0.0786878	0.051222
2.25108e+09	0.0771397	0.0508398
2.26657e+09	0.0756168	0.050459
2.28215e+09	0.0741184	0.0500795
2.29784e+09	0.0726442	0.0497012
2.31362e+09	0.0711937	0.0493241
2.32951e+09	0.0697664	0.0489483
2.3455e+09	0.068362	0.0485735
2.36159e+09	0.06698	0.0481999
2.3778e+09	0.0656199	0.0478273
2.39411e+09	0.0642815	0.0474557
2.41054e+09	0.0629642	0.0470851
2.42709e+09	0.0616678	0.0467155
2.44375e+09	0.0603918	0.0463468
2.46054e+09	0.0591358	0.0459789
2.47744e+09	0.0578996	0.0456119
2.49448e+09	0.0566827	0.0452457
2.51164e+09	0.0554849	0.0448802
2.52894e+09	0.0543058	0.0445154
2.54637e+09	0.053145	0.0441513
2.56394e+09	0.0520022	0.0437878
2.58165e+09	0.0508772	0.0434249
2.5995e+09	0.0497697	0.0430626
2.6175e+09	0.0486792	0.0427008
2.63566e+09	0.0476056	0.0423395
2.65397e+09	0.0465486	0.0419785
2.67244e+09	0.0455078	0.041618
2.69107e+09	0.0444831	0.0412578
2.70991e+09	0.0433908	0.040721
2.72903e+09	0.0421593	0.0404325
2.74843e+09	0.0409402	0.0401479
2.76814e+09	0.0397424	0.0398643
2.78816e+09	0.0385657	0.0395818
2.8085e+09	0.0374098	0.0393003
2.82917e+09	0.0362743	0.0390199
2.85018e+09	0.0351591	0.0387408
2.87155e+09	0.0340636	0.0384631
2.89328e+09	0.0329877	0.038187
2.9154e+09	0.0319308	0.0379126
2.93791e+09	0.0308923	0.03764
2.96082e+09	0.0298724	0.0373694
2.98417e+09	0.0288717	0.0371006
3.00795e+09	0.0278921	0.0368329
3.03219e+09	0.026937	0.0365651
3.05688e+09	0.0260099	0.0362964
3.08205e+09	0.0251054	0.0360279
3.10772e+09	0.0242138	0.035763
3.13392e+09	0.0233302	0.0355046
3.16068e+09	0.0224523	0.0352534
3.18805e+09	0.0215817	0.0350096
3.21607e+09	0.0207185	0.0347732
3.24478e+09	0.0198635	0.0345444
3.27424e+09	0.0190175	0.0343233
3.30448e+09	0.0181877	0.0341067
3.33555e+09	0.017374	0.0338952
3.3675e+09	0.016582	0.0336862
3.40036e+09	0.0158129	0.0334794
3.43417e+09	0.015073	0.0332716
3.46892e+09	0.0143683	0.0330597
3.50456e+09	0.013733	0.0328253
3.54104e+09	0.013142	0.0325802
3.57853e+09	0.0125206	0.0323639
3.61669e+09	0.0120449	0.0320814
3.65537e+09	0.0116325	0.0317749
3.69454e+09	0.0112446	0.0314619
3.73473e+09	0.0107281	0.0311005
3.77521e+09	0.0104219	0.0307723
3.81598e+09	0.0101245	0.0304474
3.85707e+09	0.00983547	0.0301258
3.89847e+09	0.00955461	0.0298073
3.92624e+09	0.00932725	0.029545
3.95416e+09	0.00914868	0.0293361
3.98222e+09	0.00897344	0.0291285
4.00761e+09	0.00881002	0.0289326
4.03586e+09	0.0086496	0.0287379
4.06729e+09	0.00847534	0.0285238
4.09377e+09	0.00831054	0.0283187
4.12251e+09	0.00815689	0.0281251
4.15373e+09	0.007994	0.0279173
4.18047e+09	0.00784045	0.0277189
4.20968e+09	0.0076955	0.0275292
4.23248e+09	0.00756387	0.027355
4.25785e+09	0.00744428	0.027195
4.28607e+09	0.0073139	0.0270187
4.33094e+09	0.0071402	0.0267807
4.37619e+09	0.00693337	0.0264923
4.42184e+09	0.00673206	0.0262062
4.46789e+09	0.00653613	0.0259225
4.51435e+09	0.00634539	0.0256409
4.56123e+09	0.00615969	0.0253615
4.59273e+09	0.00600912	0.025131
4.62441e+09	0.00589071	0.0249471
